sub,Age,Genre,Langue[1],Langue[2],Langue[3],lateralite[1],lateralite[2],lateralite[3],niveauetudes[1],niveauetudes[2],niveauetudes[3],niveauetudes[4],UPPS[1],UPPS[2],UPPS[3],UPPS[4],UPPS[5],UPPS[6],UPPS[7],UPPS[8],UPPS[9],UPPS[10],UPPS[11],UPPS[12],UPPS[13],UPPS[14],UPPS[15],UPPS[16],UPPS[17],UPPS[18],UPPS[19],UPPS[20],UPPS[21],UPPS[22],UPPS[23],UPPS[24],UPPS[25],UPPS[26],UPPS[27],UPPS[28],UPPS[29],UPPS[30],UPPS[31],UPPS[32],UPPS[33],UPPS[34],UPPS[35],UPPS[36],UPPS[37],UPPS[38],UPPS[39],UPPS[40],UPPS[41],UPPS[42],UPPS[43],UPPS[44],UPPS[45],QABB[1],QABB[2],QABB[3],QABB[4],QABB[5],QABB[6],QABB[7],QABB[8],QABB[9],QABB[10],QABB[11],QABB[12],QABB[13],QABB[14],QABB[15],QABB[16],QABB[17],QABB[18],QABB[19],PMPUQSV[1],PMPUQSV[2],PMPUQSV[3],PMPUQSV[4],PMPUQSV[5],PMPUQSV[6],PMPUQSV[7],PMPUQSV[8],PMPUQSV[9],PMPUQSV[10],PMPUQSV[11],PMPUQSV[12],PMPUQSV[13],PMPUQSV[14],PMPUQSV[15],PCLS[1],PCLS[2],PCLS[3],PCLS[4],PCLS[5],PCLS[6],PCLS[7],PCLS[8],PCLS[9],PCLS[10],PCLS[11],PCLS[12],PCLS[13],PCLS[14],PCLS[15],PCLS[16],PCLS[17],OCIR[1],OCIR[2],OCIR[3],OCIR[4],OCIR[5],OCIR[6],OCIR[7],OCIR[8],OCIR[9],OCIR[10],OCIR[11],OCIR[12],OCIR[13],OCIR[14],OCIR[15],OCIR[16],OCIR[17],OCIR[18],IAT[1],IAT[2],IAT[3],IAT[4],IAT[5],IAT[6],IAT[7],IAT[8],IAT[9],IAT[10],IAT[11],IAT[12],IAT[13],IAT[14],IAT[15],IAT[16],IAT[17],IAT[18],IAT[19],IAT[20],EAT26[1],EAT26[2],EAT26[3],EAT26[4],EAT26[5],EAT26[6],EAT26[7],EAT26[8],EAT26[9],EAT26[10],EAT26[11],EAT26[12],EAT26[13],EAT26[14],EAT26[15],EAT26[16],EAT26[17],EAT26[18],EAT26[19],EAT26[20],EAT26[21],EAT26[22],EAT26[23],EAT26[24],EAT26[25],EAT26[26],COHS[1],COHS[2],COHS[3],COHS[4],COHS[5],COHS[6],COHS[7],COHS[8],COHS[9],COHS[10],COHS[11],COHS[12],COHS[13],COHS[14],COHS[15],COHS[16],COHS[17],COHS[18],COHS[19],COHS[20],COHS[21],COHS[22],COHS[23],COHS[24],COHS[25],COHS[26],COHS[27],STAIT[1],STAIT[2],STAIT[3],STAIT[4],STAIT[5],STAIT[6],STAIT[7],STAIT[8],STAIT[9],STAIT[10],STAIT[11],STAIT[12],STAIT[13],STAIT[14],STAIT[15],STAIT[16],STAIT[17],STAIT[18],STAIT[19],STAIT[20],STAIS[1],STAIS[2],STAIS[3],STAIS[4],STAIS[5],STAIS[6],STAIS[7],STAIS[8],STAIS[9],STAIS[10],STAIS[11],STAIS[12],STAIS[13],STAIS[14],STAIS[15],STAIS[16],STAIS[17],STAIS[18],STAIS[19],STAIS[20],PSS[1],PSS[2],PSS[3],PSS[4],PSS[5],PSS[6],PSS[7],PSS[8],PSS[9],PSS[10],CESD[1],CESD[2],CESD[3],CESD[4],CESD[5],CESD[6],CESD[7],CESD[8],CESD[9],CESD[10],CESD[11],CESD[12],CESD[13],CESD[14],CESD[15],CESD[16],CESD[17],CESD[18],CESD[19],CESD[20],UPPS_urgency,UPPS_premeditation,UPPS_perseverance,UPPS_sensation,QABB_total,PMPUQSV_total,PMPUQSV_dangerous,PMPUQSV_prohibited,PMPUQSV_dependant,PCLS_total,PCLS_intrusion,PCLS_evitement,PCLS_hyperstimulation,EAT26_total,EAT26_dieting,EAT26_bulimia,EAT26_oral_control,IAT_total,IAT_salience,IAT_excessive_use,IAT_neglect_work,IAT_anticipation,IAT_lack_control,IAT_neglect_social_life,OCIR_total,OCIR_Washing,OCIR_obsessing,OCIR_hoarding,OCIR_ordering,OCIR_checking,OCIR_neutralising,STAIT_total,STAIS_total,PSS_total,COHS_routine,COHS_automaticity,CESD_total
120,19,F,Oui,Non,Non,Oui,Non,Non,Non,Oui,Non,Non,2,1,1,2,1,3,4,1,1,1,1,2,1,1,1,1,1,3,1,1,1,1,1,1,1,2,1,1,3,1,1,1,3,1,1,1,1,4,2,1,1,3,1,3,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,4,1,1,4,1,2,4,4,1,4,1,1,4,1,2,4,3,1,5,5,3,5,5,5,3,4,5,5,1,1,4,1,2,1,3,0,2,3,4,0,3,0,0,3,4,0,3,0,1,2,5,4,0,5,1,3,5,1,1,5,2,4,1,4,2,5,1,1,5,1,2,0,0,0,3,0,0,0,0,0,2,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,5,5,1,4,5,5,5,5,5,3,1,5,4,5,5,5,5,4,1,5,1,4,5,5,5,1,3,2,1,4,4,3,4,1,2,3,4,2,3,4,1,2,4,3,4,2,2,1,2,1,3,3,1,3,4,1,2,3,1,1,1,2,3,4,3,1,2,4,5,3,4,5,5,1,5,4,1,0,0,0,3,2,3,3,3,2,1,3,2,1,0,0,3,0,0,1,2,16,13,16,23,4,2.333333333,1.6,1.4,4,60,18,30,12,14,7,0,6,56,17,15,5,7,7,5,31,3,8,10,9,1,0,55,42,37,72,35,29
121,19,F,Oui,Non,Non,Oui,Non,Non,Non,Oui,Non,Non,2,4,1,2,2,4,3,3,4,3,1,2,4,4,4,2,2,4,1,4,4,2,4,4,3,1,4,4,3,4,2,4,4,2,2,4,3,3,4,4,4,4,4,3,3,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3,3,2,4,1,2,3,1,2,3,1,3,3,1,2,5,2,5,5,4,5,3,3,1,4,2,3,2,5,4,5,5,2,3,3,0,1,4,4,2,4,0,0,4,4,0,3,0,0,3,5,4,0,1,3,1,2,4,1,3,3,1,3,3,1,5,3,4,1,2,3,0,2,3,0,0,0,0,2,2,3,0,3,0,3,0,0,0,3,0,0,2,3,0,0,0,5,5,5,4,2,3,4,5,2,4,5,4,3,5,4,5,1,5,2,5,4,2,3,1,5,5,4,3,3,4,4,3,4,3,2,2,3,2,4,4,4,3,3,3,3,3,4,2,2,2,2,4,2,3,2,2,2,4,2,2,3,2,2,3,2,3,2,3,3,5,4,3,2,5,3,5,2,1,0,2,3,2,1,0,1,0,2,0,1,1,2,0,2,0,2,1,0,46,34,25,34,6,2.266666667,1.4,2.2,3.2,63,21,21,21,29,13,7,6,50,9,18,6,5,11,1,37,1,11,10,10,5,0,64,48,35,59,43,21
122,21,F,Oui,Non,Non,Oui,Non,Non,Non,Oui,Non,Non,2,1,1,2,1,1,3,1,2,3,1,1,2,1,3,1,1,3,1,2,3,2,2,1,3,1,2,1,3,1,2,1,3,2,2,1,1,1,2,2,1,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,3,1,4,3,NA,1,3,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,2,0,0,0,0,0,2,0,1,0,0,0,2,0,2,0,3,2,1,1,1,1,1,2,1,2,1,2,1,1,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,2,4,4,5,2,3,2,2,2,4,4,4,4,5,2,5,1,3,1,2,2,1,4,1,2,2,1,1,2,1,1,1,1,2,2,2,3,1,1,1,2,3,3,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,19,20,14,26,0,2.071428571,1,2.2,2.8,17,5,7,5,0,0,0,0,28,7,8,4,2,5,2,10,3,0,0,6,1,0,33,22,18,58,26,4
123,23,F,Oui,Non,Non,Oui,Non,Non,Non,Oui,Non,Non,1,1,1,1,2,1,1,1,2,3,1,2,2,1,1,4,2,1,1,1,3,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,3,1,3,3,1,NA,3,1,1,2,1,2,2,1,1,3,2,1,1,1,1,3,1,4,4,4,3,3,2,0,0,1,0,0,0,1,0,1,0,1,1,2,0,1,0,0,0,4,2,1,1,1,2,5,2,1,1,2,2,1,2,1,3,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,5,5,4,3,5,3,5,2,2,4,5,5,5,5,4,5,3,2,4,2,4,1,5,4,5,5,2,2,2,1,2,2,3,2,2,2,1,3,3,4,2,2,1,3,3,3,2,2,2,3,2,2,3,2,3,2,2,2,3,2,2,2,3,2,2,2,3,4,4,4,4,2,2,4,3,3,0,0,0,1,1,2,1,3,0,2,1,2,1,2,0,3,0,1,1,1,17,18,16,14,1,1.928571429,1,2,2.8,37,9,12,16,2,2,0,0,37,7,10,5,7,6,2,8,1,1,3,3,0,0,45,45,33,70,37,22
124,21,F,Oui,Non,Non,Non,Oui,Non,Oui,Non,Non,Non,1,1,1,1,1,4,1,1,2,4,3,1,2,4,4,1,1,3,3,2,1,1,1,3,3,1,2,1,4,1,1,1,3,1,1,3,1,1,1,1,3,4,4,4,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,4,1,1,4,1,1,4,1,1,3,1,1,4,1,1,4,4,1,4,4,4,2,4,3,4,1,3,1,4,3,4,3,0,2,4,0,0,4,1,1,4,0,3,4,2,1,4,0,2,3,3,2,1,1,3,1,4,1,1,4,2,1,1,2,1,4,2,1,1,2,3,0,2,0,0,1,0,0,0,0,3,1,2,0,3,1,0,2,0,1,0,0,2,2,0,1,5,5,2,4,2,5,5,4,2,2,1,5,4,5,5,3,4,5,1,5,5,4,3,5,1,4,5,3,4,3,4,3,4,3,3,4,3,3,4,4,3,2,3,3,3,3,4,3,3,4,4,3,4,4,2,3,3,4,3,3,3,3,3,4,2,3,2,4,5,5,4,4,4,2,3,5,5,0,0,3,3,1,2,0,2,2,2,0,2,2,2,0,2,2,3,0,2,32,14,11,32,6,1.933333333,1,1,3.8,53,17,21,15,24,13,5,3,38,8,10,3,6,9,2,35,5,11,3,12,4,0,66,63,41,73,28,30
125,19,F,Oui,Non,Non,Oui,Non,Non,Non,Oui,Non,Non,2,1,1,1,1,3,1,1,4,1,1,2,2,3,4,2,4,1,1,2,1,1,1,1,3,1,2,3,1,1,1,3,1,1,1,1,3,1,1,1,1,3,2,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,NA,2,2,NA,4,4,1,NA,4,NA,1,2,NA,2,4,1,2,4,3,1,1,2,1,2,1,2,1,1,2,1,1,3,2,2,2,0,3,3,0,1,0,0,2,3,0,1,0,0,0,5,3,1,1,1,1,1,2,1,1,1,2,1,3,1,4,2,1,1,1,3,0,2,1,0,1,1,0,0,0,2,0,1,0,2,1,2,0,0,0,1,1,1,0,0,0,2,4,2,1,2,4,1,4,3,1,2,2,2,2,2,2,3,5,2,5,1,1,3,3,2,5,3,2,2,3,2,1,4,3,1,3,2,3,3,3,4,2,3,2,4,1,4,3,2,1,1,4,3,4,3,3,3,3,2,3,3,4,4,4,3,3,2,4,4,4,3,4,2,4,4,4,1,1,0,2,2,2,2,1,3,1,2,1,2,0,2,0,2,0,2,1,1,23,20,13,21,4,2.6,1,2.25,3.2,30,14,10,6,19,12,4,1,34,6,13,4,2,7,2,22,0,5,9,4,2,2,52,58,34,41,28,27
126,21,F,Oui,Non,Non,Oui,Non,Non,Non,Oui,Non,Non,2,1,3,2,1,4,3,1,2,3,1,2,2,3,1,4,1,1,1,4,4,2,1,3,3,1,1,1,3,2,1,4,1,2,1,1,1,1,1,1,1,3,4,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,3,1,3,4,1,4,3,2,2,3,1,1,2,1,2,4,4,3,4,4,1,2,4,2,3,3,1,2,4,3,4,3,1,2,2,3,1,3,1,0,3,0,1,2,2,0,2,0,0,2,5,4,1,1,2,2,2,4,1,3,3,2,1,4,2,5,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5,4,4,4,4,4,5,5,4,5,2,4,3,4,5,5,5,5,2,5,4,3,4,2,4,1,5,2,2,2,4,2,3,2,1,2,2,2,1,2,3,2,3,2,3,1,1,2,2,2,3,2,2,3,2,2,1,2,2,2,4,3,2,3,4,1,2,5,3,3,2,3,3,2,3,4,2,0,1,0,1,3,0,1,3,1,2,2,1,1,1,0,1,1,1,0,2,27,14,21,25,7,2.2,1.2,2.4,3,51,19,16,16,2,1,0,1,50,10,15,7,5,11,2,25,2,7,4,7,2,3,42,46,30,68,39,22
127,21,F,Oui,Non,Non,Oui,Non,Non,Non,Non,Non,Oui,4,1,4,2,4,1,4,1,2,3,3,2,4,3,4,2,4,3,3,2,4,2,4,3,4,2,4,1,3,2,4,4,3,2,4,1,3,1,4,4,1,3,4,4,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3,3,2,2,4,2,3,3,1,2,1,1,3,3,2,2,2,3,3,2,3,2,1,1,1,2,2,3,1,2,2,0,0,0,0,0,2,1,0,1,0,0,2,1,0,0,0,0,1,4,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,2,4,4,4,4,4,3,4,2,2,2,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,3,2,3,3,2,2,2,3,2,2,3,2,3,2,3,3,3,4,3,2,2,2,3,3,2,3,3,2,3,3,3,3,2,4,4,3,3,4,4,4,5,3,2,0,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2,2,1,28,42,18,42,3,2.266666667,2.6,2.8,1.4,34,12,12,10,2,1,0,1,26,6,9,3,2,4,2,8,0,5,2,1,0,0,48,55,36,45,31,30
128,21,F,Oui,Non,Non,Oui,Non,Non,Non,Oui,Non,Non,2,1,3,2,2,3,4,1,2,1,1,2,2,3,4,2,4,1,4,4,4,2,2,1,3,1,2,1,4,1,2,3,4,1,2,1,4,1,2,4,1,4,4,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,3,1,3,4,2,1,3,2,1,3,1,2,3,1,3,3,3,3,3,4,2,3,3,3,3,3,3,3,3,1,1,3,0,0,2,2,0,3,0,2,3,2,0,3,0,0,1,4,4,2,1,1,2,3,2,2,2,1,2,2,3,1,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,4,2,4,1,2,5,4,5,2,4,4,3,2,3,2,2,5,4,4,2,2,5,1,4,4,4,2,1,2,2,2,1,2,1,2,1,1,2,2,3,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,2,2,2,1,2,3,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,23,26,17,43,2,2.266666667,1.4,2,3.4,49,13,21,15,1,0,0,1,42,9,14,6,4,6,3,23,2,6,5,9,1,0,35,20,21,52,37,5
129,20,F,Oui,Non,Non,Oui,Non,Non,Non,Oui,Non,Non,2,1,3,2,1,1,4,1,2,1,3,2,2,1,3,2,2,1,1,2,1,2,2,1,1,1,2,1,1,2,2,1,1,2,2,1,1,1,2,2,1,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,5,4,4,4,4,2,3,4,4,3,4,5,4,4,5,3,5,3,4,1,4,4,3,5,1,3,3,2,2,2,2,2,2,1,1,1,2,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,3,2,3,2,3,0,0,0,2,0,1,1,2,0,0,0,1,0,0,0,1,0,0,0,0,13,21,17,21,1,1.333333333,1,1,2,18,6,7,5,0,0,0,0,22,5,6,3,2,4,2,15,2,1,3,5,4,0,38,40,27,67,35,8
130,21,F,Oui,Non,Non,Oui,Non,Non,Non,Oui,Non,Non,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,2,2,1,1,1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,4,NA,1,3,NA,2,3,1,1,3,NA,1,3,NA,2,2,2,2,2,3,3,3,1,1,1,1,3,2,2,3,2,1,0,2,2,0,0,2,0,0,1,0,1,1,0,0,2,0,1,0,5,2,0,1,4,2,1,2,1,5,4,1,1,1,3,5,3,1,2,4,0,0,2,0,2,2,0,1,0,0,0,0,1,1,0,3,0,1,1,3,1,0,0,0,1,1,4,4,2,5,4,5,4,4,2,4,2,4,5,4,5,2,4,4,1,5,2,2,2,2,2,1,5,2,3,3,2,2,3,2,2,2,2,2,4,2,4,3,2,2,3,3,3,2,3,1,3,1,2,3,2,2,2,3,2,2,2,2,2,3,2,2,1,4,4,5,4,3,4,1,3,3,4,1,2,2,3,1,2,2,2,0,1,1,1,0,1,0,3,1,1,0,1,13,13,17,12,3,2.181818182,1,1.4,3.2,34,11,13,10,20,7,5,8,48,12,13,5,5,12,1,12,2,3,0,5,2,0,51,42,35,66,24,25
131,21,F,Non,Non,Oui,Oui,Non,Non,Non,Oui,Non,Non,2,3,3,2,4,1,3,1,4,3,1,2,4,3,1,2,2,3,3,4,1,2,2,3,3,2,4,3,1,2,2,4,3,2,2,3,1,3,2,2,3,1,4,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,3,1,NA,3,1,1,4,NA,1,1,1,1,3,3,3,3,3,4,3,3,1,3,1,4,4,3,5,2,2,0,2,3,1,0,4,0,1,4,0,1,3,0,1,3,0,0,3,5,4,2,2,3,3,4,4,3,4,3,4,1,4,2,4,4,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,3,5,1,2,4,4,4,4,3,4,2,4,3,4,3,4,5,5,2,5,5,5,3,4,3,3,4,3,4,4,3,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,3,2,3,4,3,4,4,3,4,3,4,4,4,3,3,5,5,5,4,4,5,4,4,5,5,1,1,0,2,3,0,2,3,2,2,2,0,1,1,1,1,2,2,2,2,37,30,22,22,1,1.769230769,1,1.25,2.8,50,15,19,16,4,3,0,1,67,14,21,10,7,11,4,26,1,10,0,10,4,1,76,67,46,64,34,30
132,22,F,Oui,Non,Non,Non,Oui,Non,Non,Oui,Non,Non,2,1,3,2,4,1,3,3,2,3,3,4,2,3,3,4,2,3,3,2,3,4,2,3,3,2,2,3,1,4,2,1,4,4,2,3,1,3,2,2,3,4,4,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,1,3,1,3,2,1,3,3,1,1,2,1,2,4,3,3,3,2,2,2,2,2,2,2,3,4,4,4,2,1,0,2,2,1,0,2,1,0,1,0,1,2,2,1,2,0,1,2,3,2,1,1,2,1,2,2,2,1,1,1,1,1,1,2,3,2,2,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,4,4,2,2,2,2,4,2,2,2,2,4,3,3,2,2,4,2,2,2,2,4,2,3,2,2,2,3,2,3,2,2,3,2,2,2,3,3,3,3,4,3,3,3,3,2,3,3,2,3,2,2,3,3,2,3,2,3,3,3,3,3,2,3,2,2,2,3,4,4,3,4,4,4,3,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,0,2,2,2,2,2,31,24,32,32,2,1.866666667,1,2,2.6,45,15,15,15,6,2,2,2,33,6,10,5,3,7,2,20,2,6,3,5,3,1,54,51,32,47,22,36
133,21,F,Oui,Non,Non,Oui,Non,Non,Non,Oui,Non,Non,2,3,1,4,4,3,1,3,4,1,1,4,4,1,4,4,4,1,1,1,1,4,4,3,1,2,4,3,1,2,2,3,1,4,2,1,1,1,4,2,3,1,2,1,3,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,2,2,3,3,1,4,3,1,1,2,1,4,1,1,4,2,1,1,1,1,2,2,1,1,2,1,1,2,1,2,1,2,1,2,0,2,0,2,1,1,1,2,0,1,2,0,0,2,0,0,5,2,1,1,4,4,4,4,2,1,2,1,3,4,3,5,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,3,4,4,5,4,3,4,4,4,4,4,4,4,5,2,4,4,3,1,4,3,2,4,1,1,1,1,1,2,2,2,3,1,2,3,3,4,2,1,3,1,2,2,1,3,3,3,2,2,4,1,2,1,2,2,3,4,1,1,3,1,2,1,3,3,4,2,1,4,2,1,4,3,0,0,0,0,1,1,1,1,0,2,1,0,0,0,0,0,0,0,0,1,27,36,29,15,7,2.2,1.2,3.2,2.2,24,6,10,8,0,0,0,0,55,9,15,10,6,13,2,17,0,3,4,1,3,6,38,42,27,63,35,8
134,19,M,Oui,Non,Non,Oui,Non,Non,Oui,Non,Non,Non,4,3,3,2,2,3,3,1,2,3,4,2,2,1,3,2,2,1,4,4,3,2,2,3,4,2,2,1,3,2,4,3,4,2,2,3,4,3,2,2,1,4,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,3,2,3,3,2,3,2,1,2,2,1,2,3,2,1,2,2,1,2,1,1,1,2,1,1,1,1,3,1,1,0,2,2,1,0,2,1,1,2,1,0,1,2,0,1,1,0,1,3,1,1,2,1,1,0,2,1,2,2,1,1,1,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,2,3,2,3,4,3,4,3,3,4,3,2,3,5,2,4,2,4,3,4,4,3,4,2,2,2,1,1,2,3,1,1,1,2,1,2,2,1,2,2,1,2,2,2,2,2,1,2,1,2,2,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,4,3,3,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,25,26,22,43,1,2.2,2.4,2.6,1.6,24,8,9,7,0,0,0,0,25,5,6,4,2,5,3,18,0,4,3,5,3,3,33,32,24,57,33,4
135,21,F,Oui,Non,Non,Non,Oui,Non,Non,Oui,Non,Non,1,3,3,2,2,1,1,1,2,1,1,2,4,4,3,2,4,3,1,4,4,2,1,3,3,1,2,1,1,2,2,4,1,2,1,3,1,3,2,2,4,3,4,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,1,2,3,1,4,4,1,1,3,1,1,3,1,2,1,1,1,4,1,4,4,1,1,1,1,1,4,3,3,2,2,1,2,2,3,1,3,0,0,2,0,0,3,2,0,0,0,0,2,5,0,2,0,1,1,2,3,1,0,3,0,1,3,1,2,0,0,0,0,3,2,3,0,0,2,1,3,3,3,3,3,3,3,3,0,1,1,2,3,2,3,3,2,3,1,4,4,4,3,1,4,4,4,2,2,2,4,4,5,4,4,4,4,2,5,3,2,3,5,4,3,5,3,3,4,3,3,4,3,3,3,3,3,4,4,3,4,3,3,3,3,3,2,4,4,3,4,4,3,4,3,4,4,3,3,3,3,3,4,3,4,4,3,4,5,2,4,4,3,4,4,4,2,3,2,3,2,2,3,3,2,2,2,2,3,1,0,3,2,3,2,3,34,23,21,23,7,2.133333333,1,2,3.4,35,8,13,14,56,30,10,13,25,2,8,5,5,3,2,21,1,8,3,4,2,3,65,69,37,63,32,45
136,19,F,Oui,Non,Non,Non,Oui,Non,Non,Non,Non,Oui,4,1,3,1,1,1,1,1,1,4,3,1,2,1,3,1,1,3,3,2,4,1,1,1,4,1,2,1,1,1,1,4,4,1,1,1,3,1,1,1,1,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,NA,1,2,1,2,3,1,1,2,NA,4,2,NA,3,4,5,3,5,5,4,4,2,3,4,1,4,4,4,5,4,2,2,2,3,0,2,4,2,1,3,0,2,4,3,0,3,0,0,1,3,2,1,2,1,1,1,2,1,1,2,4,1,3,1,3,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,4,3,2,4,2,4,5,3,2,3,3,4,4,4,4,5,4,5,2,5,3,5,4,4,3,4,5,1,1,1,4,2,1,2,2,3,1,2,2,2,4,2,2,3,4,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,3,2,2,3,5,3,3,5,1,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,1,3,1,1,2,25,16,11,36,1,2,1,2.2,2.2,63,22,22,19,5,3,1,1,34,8,10,4,3,6,3,32,4,9,7,9,3,0,43,21,30,67,33,15
137,19,F,Oui,Non,Non,Non,Oui,Non,Non,Oui,Non,Non,2,3,4,1,2,1,3,1,2,1,4,1,2,1,1,2,4,3,3,4,4,1,2,1,4,1,4,1,3,1,2,4,4,1,1,1,1,1,2,1,1,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,2,4,2,2,3,1,2,1,1,1,2,5,5,5,5,5,4,4,4,2,2,1,5,4,4,5,5,5,1,3,0,1,0,4,3,0,3,1,2,4,4,0,0,1,0,4,4,1,0,2,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,2,0,2,2,2,2,1,0,0,0,1,0,0,0,2,1,0,3,1,1,0,2,2,1,0,0,4,4,2,4,1,1,2,1,4,1,1,2,1,2,2,1,2,2,2,4,4,2,1,4,2,5,2,2,3,3,3,2,3,3,3,3,3,4,4,4,3,3,3,3,3,2,3,2,3,3,3,3,4,3,3,2,3,4,2,2,3,3,3,3,3,3,2,4,4,4,4,5,4,3,3,3,3,2,2,1,3,3,2,2,1,1,2,1,2,1,3,0,3,2,3,1,2,22,24,14,39,0,1.933333333,1.6,2.6,1.6,70,25,22,23,25,12,7,4,26,6,9,4,2,3,2,31,2,12,8,3,3,3,60,57,37,39,24,37
